census_tract,county,location,population,PollutionScore,pm25,diesel_pm,traffic_density,ozone,asthma,cardiovascular_disease,diabetes,low_birth_weight
6095253205,Solano,Vacaville,3063,4.085762942,7.497425874,0.100282961,1102.285,0.040553137,57.44,12.8,10.6,4.86
6095253206,Solano,Vacaville,4039,2.414967308,7.513053894,0.029719477,194.098,0.040791901,57.44,12.8,8.9,4.18
6095253207,Solano,Vacaville,2663,2.885655228,7.313900852,0.054466024,212.12,0.040311757,57.44,12.8,11.9,1.65
6095253208,Solano,Vacaville,4824,3.556892072,7.330462456,0.069981647,211.415,0.040553137,57.44,12.8,12.5,5.46
6095253300,Solano,Dixon,2722,7.430306416,7.377182539,0.028087511,603.151,0.041492768,49.29,15.38,12.3,4.81
6095253402,Solano,Dixon,9208,6.187550176,7.496201873,0.101064796,462.561,0.041721342,52.79,16.59,11.6,4.59
6095253403,Solano,Dixon,5471,5.681073889,7.463370005,0.107191544,574.688,0.041721342,52.79,16.59,10.4,4.78
6095253404,Solano,Dixon,5872,5.544609951,7.604239941,0.080617658,795.077,0.041947438,52.79,16.59,11.4,4.09
6095253501,Solano,Rio Vista,6458,6.562861798,7.607598753,0.024367041,158.188,0.041028075,48.87,14.18,17.7,5.11
6095253502,Solano,Rio Vista,4661,5.4754382,7.706201314,0.008220804,165.307,0.040553137,49.1,14.25,11.7,4.85
6097150100,Sonoma,Sonoma,2133,5.336631043,7.368700097,0.038386931,664.413,0.031360499,24.54,12.5,11.1,3.12
6097150203,Sonoma,Sonoma,4968,4.066197212,7.12284441,0.074420726,265.851,0.031698939,24.63,12.55,11.6,4.4
6097150204,Sonoma,Sonoma,3667,3.984815442,7.01920855,0.042468718,213.186,0.03203371,24.63,12.55,11.7,5.93
6097150205,Sonoma,Sonoma,4283,3.634666302,6.755712679,0.034138056,299.126,0.03203371,24.75,12.56,12.9,4.12
6097150303,Sonoma,Sonoma,4071,3.537492832,6.896667699,0.027564522,405.991,0.031360499,24.63,12.74,13.0,2.47
6097150304,Sonoma,Sonoma,5518,3.032074361,6.90704902,0.033182077,306.108,0.031698939,24.63,12.55,11.3,5.83
6097150305,Sonoma,Sonoma,4952,3.567814309,6.826425552,0.042087769,415.611,0.031698939,24.63,12.55,10.9,4.04
6097150306,Sonoma,Sonoma,3999,3.434783095,6.762453198,0.035859016,501.041,0.03203371,24.82,12.61,11.0,3.78
6097150501,Sonoma,Glen Ellen,2851,2.950354317,6.807051228,0.041012129,405.079,0.031360499,24.89,13.92,11.0,2.9
6097150502,Sonoma,Glen Ellen,1493,2.983823938,6.723842433,0.030327587,606.802,0.03203371,25.89,13.75,11.8,3.77
6097150601,Sonoma,Petaluma,4008,4.68219524,7.535223961,0.050448445,917.919,0.030322754,30.89,17.15,10.3,4.73
6097150602,Sonoma,Petaluma,4630,2.386474352,7.538882732,0.017684926,273.294,0.030322754,30.89,17.15,10.0,3.04
6097150603,Sonoma,Petaluma,6779,4.801692023,7.468992949,0.037723373,1029.148,0.030322754,30.81,17.09,10.5,5.87
6097150607,Sonoma,Petaluma,4429,2.908443845,7.318479872,0.017525595,744.587,0.030322754,31.53,17.08,9.4,2.06
6097150609,Sonoma,Petaluma,5099,3.619228852,7.458779812,0.069361134,1341.617,0.030322754,30.8,17.08,11.6,5.6
6097150610,Sonoma,Petaluma,3790,1.703101078,7.421233177,0.030361064,213.823,0.030322754,30.89,17.15,10.1,2.5
6097150611,Sonoma,Petaluma,4709,4.140162822,7.389808973,0.03808974,344.649,0.030672447,30.89,17.15,9.7,3.73
6097150612,Sonoma,Petaluma,5000,5.613943521,7.308644574,0.018157032,1084.26,0.030672447,30.67,16.43,9.3,2.8
6097150701,Sonoma,Petaluma,5054,5.935862876,7.488711993,0.069893545,991.377,0.030322754,25.27,12.94,10.3,3.56
6097150702,Sonoma,Petaluma,4822,4.530515451,7.308299366,0.014711339,1361.676,0.030322754,25.03,12.76,9.6,2.89
6097150800,Sonoma,Petaluma,4620,3.448753186,7.257966262,0.005870158,179.586,0.029969228,25.1,12.82,9.9,5.09
6097150901,Sonoma,Petaluma,5007,5.114181049,7.476066271,0.060299253,1376.523,0.030322754,25.1,12.82,9.7,4.93
6097150902,Sonoma,Petaluma,3722,3.369732262,7.447533846,0.030152207,323.773,0.029969228,25.1,12.82,9.9,4.0
6097151000,Sonoma,Petaluma,3078,5.114164659,7.349587381,0.03134277,902.859,0.029969228,25.1,12.82,11.0,4.76
6097151100,Sonoma,Petaluma,4920,4.236669549,7.274128046,0.003225669,359.719,0.029611826,25.27,12.84,9.7,3.95
6097151203,Sonoma,Cotati,5012,2.551296028,7.22192359,0.028657099,305.414,0.029969228,40.86,15.01,8.7,3.98
6097151204,Sonoma,Cotati,3487,4.332047548,7.253798366,0.066560166,1254.01,0.029969228,40.84,14.94,9.4,2.85
6097151205,Sonoma,Penngrove,2436,4.152488115,7.231656075,0.061734434,1368.884,0.029969228,38.1,15.95,11.6,3.8
6097151206,Sonoma,Cotati,5417,5.643891263,7.329315552,0.034700628,1190.87,0.029969228,40.6,15.12,10.3,3.41
6097151301,Sonoma,Rohnert Park,4003,3.264296698,7.310472012,0.037155384,686.437,0.029969228,40.88,15.19,9.3,5.52
6097151305,Sonoma,Rohnert Park,6714,3.908082114,7.379727046,0.10588613,1112.968,0.029969228,40.88,15.27,10.2,5.42
6097151306,Sonoma,Rohnert Park,3770,1.827458158,7.326233387,0.052232821,263.978,0.030322754,40.88,15.27,9.6,6.2
6097151307,Sonoma,Rohnert Park,4999,3.468349154,7.349000072,0.041720447,1087.253,0.030322754,40.17,15.2,9.5,2.12
6097151308,Sonoma,Rohnert Park,5007,3.516776436,7.363097032,0.050746645,1292.575,0.029969228,39.47,14.86,10.4,2.24
6097151309,Sonoma,Penngrove,5932,2.406247831,7.051980342,0.018258578,444.845,0.030672447,39.73,15.1,9.7,4.63
6097151310,Sonoma,Rohnert Park,6001,2.37957562,7.284134388,0.040564437,510.834,0.030322754,40.83,15.31,6.1,4.21
6097151311,Sonoma,Rohnert Park,7376,2.456955203,7.250972271,0.016579937,448.439,0.030322754,40.83,15.32,7.8,4.61
6097151403,Sonoma,Santa Rosa,4699,3.341018168,7.197771549,0.020239675,934.255,0.030672447,34.36,13.37,8.6,5.5
6097151404,Sonoma,Santa Rosa,3235,4.292018502,7.278229713,0.107041198,1118.641,0.030322754,34.44,13.39,12.1,6.94
6097151405,Sonoma,Santa Rosa,7637,5.933402996,7.353614509,0.085137609,2342.553,0.030322754,39.53,16.86,12.2,4.55
6097151406,Sonoma,Santa Rosa,3150,5.165991637,7.331113815,0.187317199,2150.239,0.030322754,35.64,14.21,11.8,5.62
6097151503,Sonoma,Santa Rosa,3153,1.970503715,6.978480593,0.017448965,191.448,0.031018348,30.07,12.01,12.3,2.7
6097151504,Sonoma,Santa Rosa,4073,1.93583215,7.096795082,0.024250767,393.415,0.031018348,28.25,11.65,9.7,3.85
6097151506,Sonoma,Santa Rosa,6050,2.972388893,7.128240108,0.017230291,518.642,0.030672447,29.22,11.92,10.8,4.78
6097151701,Sonoma,Santa Rosa,3253,3.174605242,7.142564297,0.024095608,645.73,0.031018348,28.25,11.65,9.2,2.82
6097151702,Sonoma,Santa Rosa,3965,3.233467535,7.093966007,0.033982111,522.108,0.031018348,29.52,11.11,11.4,6.7
6097151800,Sonoma,Santa Rosa,4906,4.125725731,7.174153328,0.084782729,898.323,0.030672447,29.59,12.03,8.6,2.81
6097151900,Sonoma,Santa Rosa,2976,4.88691335,7.290765762,0.146257044,1630.535,0.030672447,33.99,13.28,9.6,3.43
6097152000,Sonoma,Santa Rosa,2522,4.480280585,7.26082778,0.120076108,1005.508,0.030672447,35.71,13.8,9.3,6.52
6097152100,Sonoma,Santa Rosa,2914,4.909931262,7.403647423,0.151842668,1976.615,0.030672447,36.83,15.0,10.7,6.62
6097152201,Sonoma,Santa Rosa,4222,3.634879824,7.277312994,0.084608569,347.592,0.030672447,34.85,13.66,9.7,8.73
6097152203,Sonoma,Santa Rosa,3268,3.443075039,7.196038723,0.055225119,395.998,0.030672447,34.37,13.38,10.8,2.72
6097152204,Sonoma,Santa Rosa,4101,2.915472053,7.131674767,0.068306273,597.86,0.031018348,31.88,11.21,10.9,3.42
6097152205,Sonoma,Santa Rosa,2157,1.308883752,7.09604311,0.016902622,305.24,0.031360499,31.9,11.13,9.0,8.66
6097152300,Sonoma,Santa Rosa,4040,2.723789314,7.174241702,0.030652476,314.047,0.031018348,33.49,12.96,11.2,2.08
6097152401,Sonoma,Santa Rosa,4427,2.96696869,7.134292078,0.021342397,393.939,0.031018348,33.93,13.24,10.3,4.35
6097152402,Sonoma,Santa Rosa,3092,3.971953614,7.261495789,0.039692619,961.649,0.031018348,34.98,14.98,10.4,7.69
6097152501,Sonoma,Santa Rosa,4111,3.118517696,7.076675256,0.051044218,849.665,0.031360499,31.04,10.45,9.6,5.59
6097152502,Sonoma,Santa Rosa,3736,2.146438918,7.062101364,0.021752476,336.809,0.031360499,31.11,10.42,11.8,4.59
6097152601,Sonoma,Santa Rosa,6739,2.931804651,6.918193423,0.012533282,525.241,0.031698939,31.77,11.0,9.6,2.78
6097152701,Sonoma,Santa Rosa,5296,4.760811545,7.174513838,0.026162058,1177.989,0.031360499,34.46,15.76,11.4,1.78
6097152702,Sonoma,Santa Rosa,4489,6.233897505,7.425656462,0.067748147,1843.968,0.030672447,34.86,16.05,10.1,3.61
6097152801,Sonoma,Santa Rosa,4206,4.972881422,7.46146965,0.106835581,2038.836,0.030672447,35.4,16.21,11.1,4.95
6097152803,Sonoma,Santa Rosa,4903,3.958861696,7.393989801,0.036710875,922.282,0.030672447,35.4,16.21,10.9,2.0
6097152804,Sonoma,Santa Rosa,2906,3.956868214,7.340677261,0.095708594,1787.224,0.030672447,35.4,16.21,11.9,4.87
6097152903,Sonoma,Santa Rosa,5059,3.209426976,7.37825346,0.055075366,425.733,0.030322754,35.4,16.21,11.4,4.78
6097152904,Sonoma,Santa Rosa,5600,3.229228217,7.345804214,0.033121972,596.987,0.030322754,35.57,16.13,9.1,5.38
6097152905,Sonoma,Santa Rosa,3864,2.60689573,7.42683053,0.033739903,718.961,0.030322754,35.49,16.17,10.2,5.3
6097152906,Sonoma,Santa Rosa,6205,4.23551703,7.295599341,0.042577851,461.559,0.030322754,35.13,15.68,10.0,4.16
6097153001,Sonoma,Santa Rosa,7513,4.731333578,7.301006476,0.089696989,1394.545,0.030322754,38.09,14.91,9.9,4.19
6097153002,Sonoma,Santa Rosa,7087,5.065011864,7.250584841,0.078579935,1227.58,0.030322754,38.54,14.69,12.8,5.23
6097153003,Sonoma,Santa Rosa,5629,4.59553031,7.252228498,0.094179851,1548.822,0.030322754,38.65,14.86,10.2,5.79
6097153005,Sonoma,Santa Rosa,6155,3.916330726,7.153783043,0.043292357,517.02,0.029611826,37.67,14.72,11.8,3.74
6097153006,Sonoma,Santa Rosa,7249,4.024336632,7.250804583,0.026969361,452.797,0.030322754,37.51,15.19,10.8,5.15
6097153102,Sonoma,Santa Rosa,5515,4.756246252,7.310486317,0.064520207,2048.49,0.030322754,40.44,17.49,12.2,5.84
6097153103,Sonoma,Santa Rosa,4964,3.777528276,7.367985487,0.070350022,388.086,0.029969228,40.44,17.49,11.6,5.42
6097153104,Sonoma,Santa Rosa,3925,5.350261879,7.253685951,0.17955982,1812.868,0.030322754,40.1,17.13,10.8,4.81
6097153201,Sonoma,Santa Rosa,4271,3.959418505,7.398007552,0.045700199,1534.137,0.029969228,40.44,17.49,10.1,6.05
6097153202,Sonoma,Santa Rosa,3116,5.576795807,7.418925179,0.026639084,1760.346,0.029969228,40.45,17.43,11.1,5.9
6097153301,Sonoma,Santa Rosa,6418,4.864325874,7.239242821,0.032225535,490.753,0.029611826,38.39,16.74,9.9,5.41
6097153302,Sonoma,Santa Rosa,5831,3.346262942,7.314181519,0.020350879,309.88,0.029969228,40.44,17.49,12.1,3.93
6097153403,Sonoma,Sebastopol,3626,4.201920329,7.091312408,0.053347448,414.035,0.029611826,22.57,11.74,11.0,1.3
6097153404,Sonoma,Sebastopol,3520,2.97126526,7.054206265,0.042009503,189.741,0.029250507,21.06,11.25,12.3,6.25
6097153405,Sonoma,Sebastopol,3690,4.34770875,6.945217431,0.062429644,234.424,0.029611826,21.06,11.25,10.9,1.46
6097153406,Sonoma,Sebastopol,2523,4.334282246,6.840044737,0.073411128,361.919,0.029611826,21.6,11.36,9.3,3.28
6097153501,Sonoma,Sebastopol,4648,3.895963727,7.233176506,0.030180034,365.083,0.029250507,25.21,12.26,11.8,2.17
6097153502,Sonoma,Petaluma,3643,2.450605324,7.234766715,0.013913096,162.243,0.029250507,22.38,11.76,11.7,5.84
6097153601,Sonoma,Sebastopol,2052,3.541359315,7.096937136,0.046230041,320.218,0.029611826,22.12,11.46,10.7,3.53
6097153602,Sonoma,Sebastopol,3620,2.650020053,6.99233897,0.035659405,179.845,0.029611826,21.06,11.25,11.3,1.61
6097153705,Sonoma,Forestville,3591,3.227281189,7.147050712,0.024256209,286.418,0.030672447,26.96,13.57,10.6,3.39
6097153707,Sonoma,Cazadero,1546,2.250905084,6.973859038,0.002815598,195.263,0.030672447,33.56,14.17,12.0,5.88
6097153708,Sonoma,Sebastopol,1453,2.685761955,7.071496442,0.011567784,213.239,0.030322754,24.59,10.97,11.4,7.14
6097153709,Sonoma,Guerneville,1533,2.329089104,6.919287092,0.005004015,199.477,0.031018348,33.67,14.12,11.8,3.08
6097153710,Sonoma,Guerneville,2316,3.236210532,6.968035698,0.018636283,349.165,0.030672447,32.97,14.13,11.1,3.48
6097153711,Sonoma,Forestville,2784,3.07688082,7.083697259,0.017081608,375.849,0.030322754,26.42,13.24,10.6,8.16
6097153712,Sonoma,Sebastopol,1882,3.702002648,7.153781818,0.046304545,398.755,0.029969228,26.2,12.55,13.2,5.0
6097153804,Sonoma,Windsor,3531,3.26474632,7.267746449,0.04243146,1113.661,0.031360499,28.89,14.93,10.8,4.47
6097153806,Sonoma,Windsor,2754,2.390649639,7.273098469,0.035951776,501.443,0.031018348,28.89,14.93,12.4,4.44
6097153807,Sonoma,Healdsburg,3837,2.109443316,6.925611999,0.014014696,176.615,0.031698939,29.83,14.75,10.0,5.47
6097153808,Sonoma,Windsor,3518,4.834190756,7.354129434,0.066124742,1315.593,0.031018348,28.89,14.93,10.5,4.17
6097153809,Sonoma,Santa Rosa,4891,4.201358579,7.360131025,0.060680405,1106.122,0.031018348,30.43,15.17,10.9,5.0
6097153810,Sonoma,Healdsburg,3819,3.978826194,7.254738013,0.051428307,328.891,0.030672447,29.9,14.52,11.1,2.54
6097153811,Sonoma,Windsor,5175,4.326561705,7.365496039,0.040267943,263.121,0.031018348,28.89,14.93,9.7,4.34
6097153902,Sonoma,Healdsburg,4535,5.043430596,7.180588484,0.116379303,702.11,0.031698939,37.38,12.54,10.7,4.66
6097153903,Sonoma,Healdsburg,3497,3.510225035,7.129394054,0.036148491,138.444,0.031698939,37.38,12.54,11.7,1.58
6097153904,Sonoma,Healdsburg,1738,4.449778202,7.136541477,0.056828535,1177.357,0.031360499,35.65,13.03,11.1,3.85
6097153905,Sonoma,Healdsburg,3422,4.907600753,7.055308981,0.027790832,619.085,0.03203371,36.93,12.67,11.2,4.17
6097154000,Sonoma,Healdsburg,2113,4.278401712,7.022378844,0.021441954,506.184,0.031698939,37.07,12.6,11.0,1.3
6097154100,Sonoma,Geyserville,3520,4.452484558,6.767691826,0.019224308,486.434,0.033336884,35.44,14.22,10.9,2.94
6097154201,Sonoma,Cloverdale,3472,4.645111676,6.882891105,0.039427235,471.346,0.033653894,32.94,16.98,11.5,4.39
6097154202,Sonoma,Cloverdale,6780,2.804038074,6.892914413,0.005070793,271.924,0.033016399,32.94,16.98,11.1,5.68
6097154304,Sonoma,Cazadero,1681,3.585188059,7.027813387,0.003348666,81.062,0.03203371,6.6,3.33,12.7,2.08
6097154306,Sonoma,Occidental,1697,2.527211915,7.156018155,0.019816665,155.306,0.029611826,21.06,11.25,10.7,2.17
6099000101,Stanislaus,Farmington,5632,5.657481023,7.921040513,0.022133661,158.797,0.049524979,44.64,22.07,12.1,4.71
6099000102,Stanislaus,Oakdale,3363,7.18254948,7.95828115,0.024240156,339.75,0.051371972,44.82,22.11,11.7,3.46
6099000201,Stanislaus,Oakdale,6536,5.871536355,8.415076017,0.034530935,301.498,0.050744445,44.87,22.17,11.1,3.01
6099000202,Stanislaus,Oakdale,7310,6.220942551,8.375400782,0.052896134,295.694,0.050999568,44.87,22.17,10.0,2.48
6099000204,Stanislaus,Oakdale,5170,4.692086323,8.321383953,0.039255624,415.0,0.050744445,44.87,22.17,12.4,5.84
6099000205,Stanislaus,Oakdale,4505,5.547836436,8.424029668,0.050401164,362.915,0.050999568,44.87,22.17,11.4,4.67
6099000301,Stanislaus,Riverbank,2053,7.583703356,8.378769875,0.260352913,308.155,0.050614782,44.36,22.92,15.6,5.47
6099000302,Stanislaus,Riverbank,2510,6.478711026,8.392679214,0.157088122,339.071,0.050483698,44.36,22.92,13.2,5.94
6099000303,Stanislaus,Riverbank,6080,6.87663444,8.489866257,0.231449969,296.917,0.050744445,44.63,22.61,11.1,5.27
6099000304,Stanislaus,Riverbank,5453,7.826219582,8.507751465,0.130944179,248.463,0.050872702,45.16,21.99,13.3,4.65
6099000403,Stanislaus,Modesto,5146,5.71786544,8.759167671,0.06629671,400.991,0.050872702,45.57,16.08,11.3,3.58
6099000404,Stanislaus,Modesto,6009,6.181549728,8.805468559,0.091144804,450.979,0.050614782,42.17,15.13,14.5,3.98
6099000405,Stanislaus,Modesto,2774,8.126058283,8.401568448,0.060369503,421.446,0.051125059,45.71,20.82,14.2,2.9
6099000406,Stanislaus,Riverbank,5401,5.331468635,8.508358479,0.051573692,289.199,0.050744445,44.77,22.44,9.3,4.98
6099000407,Stanislaus,Modesto,3656,5.832283987,8.333485158,0.073452578,394.77,0.050351177,44.84,20.11,10.1,5.17
6099000501,Stanislaus,Modesto,7389,7.356187988,8.436396807,0.071070846,922.378,0.049524979,38.91,15.66,10.8,4.99
6099000503,Stanislaus,Modesto,4552,5.723305125,8.730051994,0.200572489,1062.329,0.049806405,39.69,15.02,10.5,3.99
6099000505,Stanislaus,Modesto,5321,5.624055463,8.720327377,0.082590455,511.476,0.050217203,42.11,14.98,11.9,4.74
6099000506,Stanislaus,Modesto,4726,6.537611721,8.787501335,0.102589001,678.318,0.050483698,42.11,14.98,12.0,5.82
6099000511,Stanislaus,Modesto,6110,4.93412155,8.6805439,0.099265551,487.149,0.049944833,39.69,15.02,10.2,6.92
6099000512,Stanislaus,Modesto,3253,3.788382323,8.714653969,0.032802628,246.365,0.05008176,39.69,15.02,13.2,6.45
6099000513,Stanislaus,Modesto,4010,5.386699508,8.659591516,0.099785413,834.426,0.049524979,40.39,16.38,9.6,5.61
6099000514,Stanislaus,Salida,4795,6.124776675,8.738866806,0.142049075,219.7,0.04923735,37.93,16.25,11.5,4.46
6099000601,Stanislaus,Modesto,4459,5.973632113,8.670410275,0.143232092,824.332,0.050217203,47.3,16.68,11.9,6.25
6099000602,Stanislaus,Modesto,3083,7.105303458,9.101082484,0.415942689,1160.496,0.050744445,55.09,18.57,11.2,6.25
6099000801,Stanislaus,Modesto,6550,5.912287601,8.622004509,0.076412153,660.131,0.050744445,56.44,14.72,12.2,5.31
6099000803,Stanislaus,Modesto,5015,6.645399053,8.74302721,0.367731947,1396.063,0.050351177,57.03,14.71,14.3,6.52
6099000805,Stanislaus,Modesto,6708,5.144655463,8.548719883,0.030518805,645.06,0.050614782,57.03,14.71,12.2,6.28
6099000806,Stanislaus,Modesto,4515,4.426012219,8.615521908,0.050985508,533.583,0.050483698,56.62,14.72,11.6,4.08
6099000807,Stanislaus,Modesto,3694,4.545347558,8.657878876,0.098869239,419.34,0.050217203,51.87,14.8,10.9,5.45
6099000905,Stanislaus,Modesto,7011,4.858631114,8.82997036,0.034709104,532.167,0.051493425,42.65,14.8,12.1,5.68
6099000906,Stanislaus,Modesto,6977,5.128188533,8.831819534,0.044454256,579.799,0.05161356,42.96,14.85,11.6,3.91
6099000907,Stanislaus,Modesto,3894,5.351850933,8.671047211,0.043740678,516.522,0.050872702,55.64,14.73,12.0,4.19
6099000908,Stanislaus,Modesto,5520,5.029968644,8.750288486,0.084925057,341.955,0.051125059,42.65,14.8,11.1,8.53
6099000909,Stanislaus,Modesto,4533,5.025710988,8.51656723,0.059979529,671.831,0.051125059,55.52,14.72,11.7,5.72
6099000910,Stanislaus,Modesto,6778,5.063705123,8.579606056,0.095256424,549.353,0.051249188,43.11,14.8,13.0,6.92
6099000911,Stanislaus,Modesto,5027,3.793267292,8.703647614,0.03997995,489.839,0.051371972,42.65,14.8,10.2,5.25
6099000913,Stanislaus,Modesto,6595,4.888020177,8.798243523,0.056892732,349.992,0.051493425,42.65,14.8,10.5,5.56
6099000914,Stanislaus,Modesto,5223,5.06257898,8.859630585,0.082901147,279.577,0.051249188,42.65,14.8,9.8,3.82
6099000915,Stanislaus,Modesto,4052,5.353050121,8.832398891,0.100137297,277.118,0.051371972,42.78,14.86,9.6,3.87
6099001001,Stanislaus,Modesto,6593,5.848599819,8.954506874,0.085528699,714.607,0.051371972,43.51,14.9,11.9,5.11
6099001002,Stanislaus,Modesto,3359,6.309251333,8.952132225,0.053323554,546.77,0.051371972,54.91,15.02,12.6,4.82
6099001100,Stanislaus,Modesto,4553,6.281563655,8.658743858,0.091357945,708.276,0.051125059,58.42,15.33,13.9,6.51
6099001200,Stanislaus,Modesto,3991,7.339669739,9.128986359,0.091080343,393.974,0.051249188,65.6,17.8,11.0,4.5
6099001300,Stanislaus,Modesto,6476,6.938008025,8.672818184,0.097366629,601.491,0.050999568,58.21,15.14,11.7,4.12
6099001400,Stanislaus,Modesto,7651,7.537159772,8.880540848,0.338851712,1003.437,0.050744445,57.03,14.71,13.5,5.26
6099001500,Stanislaus,Modesto,7366,7.770091789,8.715458234,0.129588929,701.433,0.050744445,63.21,20.53,13.9,4.19
6099001601,Stanislaus,Modesto,4461,6.248551928,9.03838253,0.106609334,444.098,0.051125059,68.79,21.9,14.5,8.01
6099001603,Stanislaus,Modesto,6126,6.656534133,8.763214111,0.056876823,359.758,0.050999568,64.39,20.85,13.1,7.56
6099001604,Stanislaus,Modesto,3694,4.608936512,8.828360558,0.025212405,238.475,0.051125059,68.79,21.9,16.4,5.31
6099001700,Stanislaus,Modesto,2705,7.795944533,9.592504501,0.569821014,1057.929,0.051249188,68.85,21.34,16.6,6.06
6099001800,Stanislaus,Modesto,2118,8.106979559,9.733800252,0.268333088,458.443,0.051371972,68.4,18.81,16.7,5.29
6099001900,Stanislaus,Modesto,5462,7.738119161,9.596923351,0.11150353,602.634,0.05161356,67.98,18.84,10.8,8.22
6099002002,Stanislaus,Modesto,4577,7.808919876,9.148584525,0.114106977,499.747,0.052081217,66.47,17.73,13.6,2.6
6099002004,Stanislaus,Modesto,7056,6.97584406,9.25153656,0.049376641,536.577,0.051732393,67.19,18.81,11.3,5.05
6099002005,Stanislaus,Modesto,4025,5.196479527,9.459635735,0.094152813,332.768,0.051849938,65.03,18.75,11.7,5.04
6099002006,Stanislaus,Modesto,5894,4.571385898,9.274441719,0.090209869,434.368,0.051849938,51.42,17.72,10.1,4.91
6099002100,Stanislaus,Modesto,3557,7.500755336,9.710540962,0.119855042,569.976,0.051732393,69.08,19.2,17.2,6.61
6099002200,Stanislaus,Modesto,5245,7.106899709,9.288972855,0.213138182,985.702,0.051249188,68.81,21.75,15.0,6.13
6099002302,Stanislaus,Modesto,4109,8.085954594,9.498394012,0.535078713,1293.5,0.05161356,68.79,21.9,17.1,6.45
6099002303,Stanislaus,Modesto,5048,7.194297506,8.748526573,0.129555952,1312.386,0.051125059,56.14,18.88,12.2,4.51
6099002304,Stanislaus,Modesto,3083,7.854530484,9.177060127,0.851012352,1920.974,0.051493425,68.07,21.73,16.2,5.22
6099002401,Stanislaus,Modesto,4134,6.570485862,9.053937912,0.069155531,393.629,0.051493425,47.09,16.72,13.5,6.41
6099002402,Stanislaus,Modesto,5328,6.854185168,8.812543233,0.06446027,368.676,0.051371972,47.56,16.83,15.2,6.15
6099002503,Stanislaus,Ceres,4037,6.763811565,9.050485611,0.128919115,1161.544,0.052081217,41.9,17.79,13.9,4.82
